2 10 100 3.880000	0.088570 0.007519	0.992148 0.001340	0.000757 0.003786	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.890000	0.088570 0.007519	0.992148 0.001340	0.000757 0.003786	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.900000	0.093902 0.009625	0.991170 0.001811	0.000825 0.004124	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.910000	0.089087 0.009691	0.992050 0.001704	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.920000	0.086998 0.009510	0.992421 0.001642	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.930000	0.086998 0.009510	0.992421 0.001642	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.940000	0.089392 0.005881	0.992004 0.001044	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.950000	0.089392 0.005881	0.992004 0.001044	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.960000	0.092953 0.008280	0.991349 0.001544	0.000231 0.001155	0.000207 0.001033	0.000872 0.004362	0.000000 0.000000	
2 10 100 3.970000	0.092953 0.008280	0.991349 0.001544	0.000231 0.001155	0.000207 0.001033	0.000872 0.004362	0.000000 0.000000	
2 10 100 3.980000	0.086488 0.009674	0.992508 0.001691	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 3.990000	0.083909 0.009871	0.992944 0.001657	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	0.000000 0.000000	
2 10 100 4.000000	0.100045 0.008625	0.989979 0.001723	0.001004 0.005018	0.000700 0.003502	0.000000 0.000000	0.000000 0.000000	
